Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
CAB PRESS RELF vlv (LH) - BOOST/ENTRY					"40,000 ft"			CabinPressureReliefLever1	2	1			
CAB PRESS RELF vlv (RH) - BOOST/ENTRY								CabinPressureReliefLever2	2	1			
													
ELS LOGIC - ON					"30,000 ft"		Panel 1	ELSLogicSwitch	1	1			
ELS AUTO - AUTO								ELSAutoSwitch	1	1			
													
EMS FUNC - OFF	27	CHECKLIST_RELATIVE			"24,000 ft"			EMSFunctionSwitch	0	1			
SEC COOL LOOP EVAP - off			2					SecCoolantLoopEvapSwitch	1	1			
GLY EVAP H2O FLOW - off								GlycolEvapH2oFlowSwitch	1	1			
													
MAIN DEPLOY PB - push (within 1 sec)	86	CHECKLIST_RELATIVE	1		"10,000 ft"			MainDeploySwitch	1	1			
cb FLOAT BAG 1 BAT A - close								FloatBag1BatACircuitBraker	1	1			
cb FLOAT BAG 2 BAT B - close								FloatBag2BatBCircuitBraker	1	1			
cb FLOAT BAG 3/ FLT/PL - close								FloatBag3FLTPLCircuitBraker	1	1			
VHF ANT - RECY			3					VHFAntennaRotarySwitch	0	1			
VHF AM A - SIMPLEX								VHFAMASwitch	0	1			
VHF BCN - ON			15					VHFBeaconSwitch	1	1			
POST LANDING BCN LT - HIGH			15					PostLandingBCNLTSwitch	2	1			
CAB PRESS RELF vlv (LH) - CLOSE			325					CabinPressureReliefLever1	0	1			
CAB PRESS RELF vlv (RH) - CLOSE								CabinPressureReliefLever2	0	1			
DIRECT O2 - OPEN			7					DirectO2RotarySwitch	0	1			
CM RCS LOGIC - on (up)			1					CMRCSLogicSwitch	1	1			
CM PRPLNT DUMP - on (up)								CMPropDumpSwitch	1	1			
RCS IND sel - CM 1							"Panel 2, RCS Switches"	RCSIndicatorsSwitch	0	1			
  CM RCS PRESS HE IND - decreasing	5	HIDDEN_DELAY							-1	1			
RCS IND sel - CM 2								RCSIndicatorsSwitch	1	1			
  CM RCS PRESS HE IND - decreasing	5	HIDDEN_DELAY							-1	1			
CM PRPLNT PURGE - on (up)								CMPropPurgeSwitch	1	1			
"MASTER ALARM pb/lt (3) - on, push"	1	HIDDEN_DELAY	"1,3,122"				"Panel 1,3,122 Master Alarm"	MasterAlarmSwitch	1	1			
CAB PRESS RELF vlv (LH) - BOOST/ENTRY								CabinPressureReliefLever1	2	1			
CAB PRESS RELF vlv (RH) - BOOST/ENTRY								CabinPressureReliefLever2	2	1			
cb FLT/PL BAT BUS A - close			275					FlightPostLandingBatBusACircuitBraker	1	1			
cb FLT/PL BAT BUS B - close								FlightPostLandingBatBusBCircuitBraker	1	1			
cb FLT/PL BAT C - close								FlightPostLandingBatCCircuitBraker	1	1			
cb FLT/PL MNA - open								FlightPostLandingMainACircuitBraker	0	1			
cb FLT/PL MNB - open								FlightPostLandingMainBCircuitBraker	0	1			
													
