Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
"Verify HBR, CSM in Wide Deadband Attitude Hold"					"AGS RATE CMD (Cold Fire), 4 JET SEC COIL (Hot Fire) Check"				-1	0			
Verify CMC MODE - FREE & Tunnel Vented to Zero									-1	0			
GUID CONT - AGS								GuidContSwitch	0	1			
ATTITUDE CONTROL ROLL - MODE CONT								RollSwitch	2	1			
ATTITUDE CONTROL PITCH - MODE CONT								PitchSwitch	2	1			
ATTITUDE CONTROL YAW - MODE CONT								YawSwitch	2	1			
ACA/4 JET (CDR) - ENABLE			4					LeftACA4JetSwitch	1	1			
CDR ACA ROLL RIGHT									-1	0			
CDR ACA ROLL LEFT									-1	0			
CDR ACA PITCH UP									-1	0			
CDR ACA PITCH DN									-1	0			
CDR ACA YAW RIGHT									-1	0			
CDR ACA YAW LEFT									-1	0			
													
GUID CONT - PGNS					PGNS MIN IMP (Hot Fire) Check			GuidContSwitch	1	1			
V76E								DSKY V 7 6 E	1	1			
cb RCS SYS A: QUAD 4 TCA - close								RCS_A_QUAD4_TCA_CB	1	1			
cb RCS SYS A: QUAD 3 TCA - close								RCS_A_QUAD3_TCA_CB	1	1			
cb RCS SYS A: QUAD 2 TCA - close								RCS_A_QUAD2_TCA_CB	1	1			
cb RCS SYS A: QUAD 1 TCA - close								RCS_A_QUAD1_TCA_CB	1	1			
cb RCS SYS B: QUAD 1 TCA - close								RCS_B_QUAD1_TCA_CB	1	1			
cb RCS SYS B: QUAD 2 TCA - close								RCS_B_QUAD2_TCA_CB	1	1			
cb RCS SYS B: QUAD 3 TCA - close								RCS_B_QUAD3_TCA_CB	1	1			
cb RCS SYS B: QUAD 4 TCA - close								RCS_B_QUAD4_TCA_CB	1	1			
cb INST: CWEA - open								INST_CWEA_CB	0	1			
cb INST: CWEA - close	2	HIDDEN_DELAY						INST_CWEA_CB	1	1			
"MASTER ALARM pb/lt - on, push"								LeftMasterAlarmSwitch	1	1			
TEMP MON - QUAD 1	2	HIDDEN_DELAY						TempMonitorRotary	2	1			
TEMP MON - QUAD 2	2	HIDDEN_DELAY						TempMonitorRotary	3	1			
TEMP MON - QUAD 3	2	HIDDEN_DELAY						TempMonitorRotary	4	1			
TEMP MON - QUAD 4	2	HIDDEN_DELAY						TempMonitorRotary	5	1			
V11 N10E								DSKY V 1 1 N 1 0 E	1	1			
31E								DSKY 3 1 E	1	1			
 R1=67777									-1	0			
CDR ACA ROLL RIGHT									-1	0			
 R1=27757									-1	0			
CDR ACA ROLL LEFT									-1	0			
 R1=27737									-1	0			
CDR ACA YAW RIGHT									-1	0			
 R1=27767									-1	0			
CDR ACA YAW LEFT									-1	0			
 R1=27773									-1	0			
CDR ACA YAW RIGHT									-1	0			
 R1=27767									-1	0			
CDR ACA YAW LEFT									-1	0			
 R1=27773									-1	0			
V48E								DSKY V 4 8 E	1	1			
V21E								DSKY V 2 1 E	1	1			
31012E								DSKY 3 1 0 1 2 E	1	1			
PRO								DSKY P	1	1			
V34E								DSKY V 3 4 E	1	1			
V11 N10E								DSKY V 1 1 N 1 0 E	1	1			
31E								DSKY 3 1 E	1	1			
 R1=67777									-1	0			
CDR ACA PITCH UP									-1	0			
 R1=27776									-1	0			
CDR ACA PITCH DN									-1	0			
 R1=27775									-1	0			
ATTITUDE CONTROL ROLL - PULSE								RollSwitch	1	1			
ATTITUDE CONTROL PITCH - PULSE								PitchSwitch	1	1			
ATTITUDE CONTROL YAW - PULSE								YawSwitch	1	1			
GUID CONT - AGS								GuidContSwitch	0	1			
ATT/TRANSL - 2 JETS								ATTTranslSwitch	0	1			
V37E 00E	5	HIDDEN_DELAY						DSKY V 3 7 E 0 0 E	1	1			
