Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
SIVB/LM SEP PYRO A - close	6600	MISSION_TIME	278	Pre Separation				SIVBLMSepPyroACircuitBraker	1	1			
SIVB/LM SEP PYRO B - close								SIVBLMSepPyroBCircuitBraker	1	1			
cb DOCK PROBE MNA - close								DockProbeMnACircuitBraker	1	1			
cb DOCK PROBE MNB - close								DockProbeMnBCircuitBraker	1	1			
DOCK PROBE - EXTD/REL								DockingProbeExtdRelSwitch	2	1			
PROBE EXTD/REL tb (2) - gray at full extension									-1	1			
DOCK PROBE - RET								DockingProbeExtdRelSwitch	0G	1			
COAS PWR - ON			15				Panel 15	LeftCOASPowerSwitch	1	1			
													
V48E			DSKY					DSKY V 4 8 E	1	1			
V24E								DSKY V 2 4 E	1	1			
11102E								DSKY 1 1 1 0 2 E	1	1			
11111E								DSKY 1 1 1 1 1 E	1	1			
PRO	2	HIDDEN_DELAY						DSKY P	1	1			
PRO	2	HIDDEN_DELAY						DSKY P	1	1			
PRO	2	HIDDEN_DELAY						DSKY P	1	1			
													
V25N17E					Load Separation Attitude			DSKY V 2 5 N 1 7 E	1	1			
"Load Separation Attitude (181.43, 94.36, 14.78)"									-1	0			
													
V25N22E					Load Extraction Attitude			DSKY V 2 5 N 2 2 E	1	1			
"Load Extraction Attitude (121.43, 274.36, 345.22)"									-1	0			
"Set DOCK ATT on ATT SET DIALS (121.4, 274.4, 345.2)"									-1	0			
													
Disable Primary Glycol Evaporator	7200	MISSION_TIME							-1	1	Deactivate Primary Evaporator		
													
DON HELMET AND GLOVES									-1	0			
WASTE STOW vlv - CLOSE					Terminate Cabin Purge			WasteMGMTStoageVentRotary	1	1			
SUIT CKT RET vlv - close (push)			380					SuitCircuitReturnValveLever	1	1			
													
PUSH TO TEST pb - push								EmergencyCabinPressureTestSwitch	1H	1			
  O2 FLOW ind - incr	5	HIDDEN_DELAY	2						-1	1			
Hold Until Cabin Pressure Reaches 5.7									-1	0			
PUSH TO TEST pb - release								EmergencyCabinPressureTestSwitch	0	1			
EMER CAB PRESS sel - OFF								EmergencyCabinPressureRotary	3	1			
EMS MODE - STBY			1					EMSModeSwitch	1	1			
EMS FUNC - DV								EMSFunctionSwitch	1	1			
GDC ALIGN pb - push & hold							Panel 1	GDCAlignButton	1	1			
													
(Display ORDEAL panel on panel 1)			13		Set ORDEAL cont			PanelOrdeal	1	1			
FDAI 1 sw - INERTIAL								ORDEALFDAI1Switch	0	1			
FDAI 2 sw - ORB RATE								ORDEALFDAI2Switch	1	1			
V83E			DSKY		Obtain pitch angle to lcl horiz			DSKY V 8 3 E	1	1			
Slew FDAI to pitch angle			13		Adjust FDAI			ORDEALSlewSwitch	-1	0			
MODE - SLOW								ORDEALModeSwitch	1	1			
Slew/adj FDAI								ORDEALSlewSwitch	-1	0			
PRO			DSKY					DSKY P	1	1			
Key V37E 00E								DSKY V 3 7 E 0 0 E	1	1			
													
MAN ATT ROLL - RATE CMD								ManualAttRollSwitch	1	1			
MAN ATT PITCH - RATE CMD								ManualAttPitchSwitch	1	1			
MAN ATT YAW - RATE CMD								ManualAttYawSwitch	1	1			
LIM CYCLE - OFF								LimitCycleSwitch	0	1			
ATT DBD - MIN								AttDeadbandSwitch	0	1			
RATE - LOW								AttRateSwitch	0	1			
THC PWR - ON (up)			1					TransContrSwitch	1	1			
RHC PWR NORM 1 - AC/DC								RotPowerNormal1Switch	2	1			
RHC PWR NORM 2 - AC/DC								RotPowerNormal2Switch	2	1			
RHC PWR DIR 1 - MNA/MNB								RotPowerDirect1Switch	2	1			
RHC PWR DIR 2 - MNA/MNB								RotPowerDirect2Switch	2	1			
SC CONT - CMC								SCContSwitch	1	1			
CMC MODE - FREE								CMCModeSwitch	0	1			
BMAG MODE ROLL - RATE 2								BMAGRollSwitch	2	1			
BMAG MODE PITCH - RATE 2								BMAGPitchSwitch	2	1			
BMAG MODE YAW - RATE 2								BMAGYawSwitch	2	1			
LV IND/GPI sw - SII/SIVB								LVFuelTankPressIndicatorSwitch	1	1			
LV GUID sw - IU (guarded)			2				Panel 2	LVGuidanceSwitch	1G	1			
XLUNAR INJECT - SAFE							Panel 2	TLIEnableSwitch	0	1			
UP TLM IU - BLOCK							Panel 2	IUUplinkSwitch	0	1			
AUTO RCS A/C ROLL A1 - MNB			8				Panel 8	AcRollA1Switch	0	1			
AUTO RCS A/C ROLL C1 - MNB							Panel 8	AcRollC1Switch	0	1			
AUTO RCS A/C ROLL A2 - MNB							Panel 8	AcRollA2Switch	0	1			
AUTO RCS A/C ROLL C2 - MNB							Panel 8	AcRollC2Switch	0	1			
AUTO RCS B/D ROLL B1 - MNB							Panel 8	BdRollB1Switch	0	1			
AUTO RCS B/D ROLL D1 - MNB							Panel 8	BdRollD1Switch	0	1			
AUTO RCS B/D ROLL B2 - MNB							Panel 8	BdRollB2Switch	0	1			
AUTO RCS B/D ROLL D2 - MNB							Panel 8	BdRollD2Switch	0	1			
AUTO RCS PITCH A3 - MNB							Panel 8	PitchA3Switch	0	1			
AUTO RCS PITCH C3 - MNB							Panel 8	PitchC3Switch	0	1			
AUTO RCS PITCH A4 - MNB							Panel 8	PitchA4Switch	0	1			
AUTO RCS PITCH C4 - MNB							Panel 8	PitchC4Switch	0	1			
AUTO RCS YAW B3 - MNB							Panel 8	YawB3Switch	0	1			
AUTO RCS YAW D3 - MNB							Panel 8	YawD3Switch	0	1			
AUTO RCS YAW B4 - MNB							Panel 8	YawB4Switch	0	1			
AUTO RCS YAW D4 - MNB							Panel 8	YawD4Switch	0	1			
cb RCS LOGIC MNA - close								RCSLogicMnACircuitBraker	1	1			
cb RCS LOGIC MNB - close								RCSLogicMnBCircuitBraker	1	1			
TVC SERVO PWR 1 - AC1/MNA			7					TVCServoPower1Switch	2	1			
TVC SERVO PWR 2 - AC2/MNB								TVCServoPower2Switch	0	1			
DET RESET - RESET								EventTimerUpDownSwitch	2	1			
													
cb SECS ARM A BAT A - close	8700	MISSION_TIME	8		Pyro Arm		Panel 8	SECSArmBatACircuitBraker	1	1			
cb SECS ARM B BAT B - close							Panel 8	SECSArmBatBCircuitBraker	1	1			
SECS LOGIC 1 - on 								SECSLogic1Switch	1	1			
SECS LOGIC 2 - on								SECSLogic2Switch	1	1			
													
SIVB MANEUVER TO T&D ATT	9240	MISSION_TIME		Separation					-1	0			
V46E								DSKY V 4 6 E	1	1			
													
MAN ATT ROLL - MIN IMP	9300	MISSION_TIME						ManualAttRollSwitch	0	1			
MAN ATT PITCH - MIN IMP								ManualAttPitchSwitch	0	1			
MAN ATT YAW - MIN IMP								ManualAttYawSwitch	0	1			
SC CONT - SCS								SCContSwitch	0	1			
RCS CMD - ON							"Panel 2, RCS Switches"	RCSCMDSwitch	2	1			
Check RCS (audible)								ORDEALSlewSwitch	-1	0			
SC CONT - CMC								SCContSwitch	1	1			
MAN ATT ROLL - RATE CMD								ManualAttRollSwitch	1	1			
MAN ATT PITCH - RATE CMD								ManualAttPitchSwitch	1	1			
MAN ATT YAW - RATE CMD								ManualAttYawSwitch	1	1			
													
EMS MODE - NORM	9900	MISSION_TIME	1					EMSModeSwitch	2	1			Moved with P47 to prevent venting dv accumulation
V63E								DSKY V 6 3 E	1	1			
V66E								DSKY V 6 6 E	1	1			
Start P47								DSKY V 3 7 E 4 7 E	1	1			
SECS PYRO ARM A - ARM								PyroArmASwitch	1	1			
