Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
"  Read Ha, Hp, TFF"	5	HIDDEN_DELAY							-1	1			
PRO	2	HIDDEN_DELAY						DSKY P	1	1			
"Read VI, H dot, H pad"	5	HIDDEN_DELAY							-1	1			
Key V37E 00E	2	HIDDEN_DELAY						DSKY V 3 7 E 0 0 E	1	1			
													
GMBL MOT P1 - OFF	90	EARTH_ORBIT_INSERTION	1	Post Insertion Checklist			Panel 1	Pitch1Switch	0	1			
GMBL MOT Y1 - OFF							Panel 1	Yaw1Switch	0	1			
GMBL MOT P2 - OFF							Panel 1	Pitch2Switch	0	1			
GMBL MOT Y2 - OFF							Panel 1	Yaw2Switch	0	1			
EDS PWR - OFF			7					EDSPowerSwitch	0	1			
MN BUS TIE BAT A/C - OFF			5					MainBusTieBatAcSwitch	0	1			
MN BUS TIE BAT B/C - OFF								MainBusTieBatBcSwitch	0	1			
TVC SERVO PWR 1 - OFF							Panel 7	TVCServoPower1Switch	1	1			
TVC SERVO PWR 2 - OFF							Panel 7	TVCServoPower2Switch	1	1			
SECS PYRO ARM A - SAFE							Panel 8	PyroArmASwitch	0	1			
SECS PYRO ARM B - SAFE							Panel 8	PyroArmBSwitch	0	1			
SECS LOGIC 1 - OFF							Panel 8	SECSLogic1Switch	0	1			
SECS LOGIC 2 - OFF							Panel 8	SECSLogic2Switch	0	1			
ELS - MAN							Panel 1	ELSAutoSwitch	0	1			
CM RCS LOGIC - OFF							Panel 1	CMRCSLogicSwitch	0	1			
RHC PWR DIR 1 - OFF							Panel 1	RotPowerDirect1Switch	1	1			
RHC PWR DIR 2 - OFF							Panel 1	RotPowerDirect2Switch	1	1			
AUTO RCS A/C ROLL A1 - OFF							Panel 8	AcRollA1Switch	1	1			
AUTO RCS A/C ROLL C1 - OFF							Panel 8	AcRollC1Switch	1	1			
AUTO RCS A/C ROLL A2 - OFF							Panel 8	AcRollA2Switch	1	1			
AUTO RCS A/C ROLL C2 - OFF							Panel 8	AcRollC2Switch	1	1			
AUTO RCS B/D ROLL B1 - OFF							Panel 8	BdRollB1Switch	1	1			
AUTO RCS B/D ROLL D1 - OFF							Panel 8	BdRollD1Switch	1	1			
AUTO RCS B/D ROLL B2 - OFF							Panel 8	BdRollB2Switch	1	1			
AUTO RCS B/D ROLL D2 - OFF							Panel 8	BdRollD2Switch	1	1			
AUTO RCS PITCH A3 - OFF							Panel 8	PitchA3Switch	1	1			
AUTO RCS PITCH C3 - OFF							Panel 8	PitchC3Switch	1	1			
AUTO RCS PITCH A4 - OFF							Panel 8	PitchA4Switch	1	1			
AUTO RCS PITCH C4 - OFF							Panel 8	PitchC4Switch	1	1			
AUTO RCS YAW B3 - OFF							Panel 8	YawB3Switch	1	1			
AUTO RCS YAW D3 - OFF							Panel 8	YawD3Switch	1	1			
AUTO RCS YAW B4 - OFF							Panel 8	YawB4Switch	1	1			
AUTO RCS YAW D4 - OFF							Panel 8	YawD4Switch	1	1			
VHF AM A - SIMPLEX								VHFAMASwitch	0	1			
cb EDS 1 BAT A - open								EDS1BatACircuitBraker	0	1			
cb EDS 2 BAT C - open								EDS2BatCCircuitBraker	0	1			
cb EDS 3 BAT B - open								EDS3BatBCircuitBraker	0	1			
VHF AM B - OFF							"Panel 3, Comm Switches"	VHFAMBSwitch	1	1			
cb RCS LOGIC MNA - open								RCSLogicMnACircuitBraker	0	1			
cb RCS LOGIC MNB - open								RCSLogicMnBCircuitBraker	0	1			
cb DOCK PROBE MNA - open								DockProbeMnACircuitBraker	0	1			
cb DOCK PROBE MNB - open								DockProbeMnBCircuitBraker	0	1			
cb ELS BAT A - open			8					ELSBatACircuitBraker	0	1			
cb ELS BAT B - open								ELSBatBCircuitBraker	0	1			
cb PL VENT FLT/PL - open								FLTPLCircuitBraker	0	1			
cb FLOAT BAG 1 - open								FloatBag1BatACircuitBraker	0	1			
cb FLOAT BAG 2 - open								FloatBag2BatBCircuitBraker	0	1			
cb FLOAT BAG 3 - open								FloatBag3FLTPLCircuitBraker	0	1			
cb SECS ARM A BAT A - open							Panel 8	SECSArmBatACircuitBraker	0	1			
cb SECS ARM B BAT B - open							Panel 8	SECSArmBatBCircuitBraker	0	1			
DIRECT O2 vlv - close (CW)			7					DirectO2RotarySwitch	6	1			
SM RCS HTRS A - PRIM								SMRCSHeaterASwitch	2	1			
SM RCS HTRS B - PRIM								SMRCSHeaterBSwitch	2	1			
SM RCS HTRS C - PRIM								SMRCSHeaterCSwitch	2	1			
SM RCS HTRS D - PRIM								SMRCSHeaterDSwitch	2	1			
CM RCS PRPLNT 1 - off								CMRCSProp1Switch	0	1			
CM RCS PRPLNT 2 - off								CMRCSProp2Switch	0	1			
CM RCS PRPLNT 1 tb - bp									-1	1			
CM RCS PRPLNT 2 tb - bp									-1	1			
													
C/W NORM - NORM								CautionWarningModeSwitch	2	1			
FC REACS VLVS - NORM								FCReacsValvesSwitch	1	1			
H2 PURGE LINE HTR - ON							20 min prior to H2 Purge	H2PurgeLineSwitch	1	1			
PCM BIT RATE - LOW			3					PCMBitRateSwitch	0	1			
cb UPR SYS COMPR 1 - open								UprightingSystemCompressor1CircuitBraker	0	1			
