Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
Initial Stowage Completed (verify)									-1	1			
CMC Powered Up (verify)									-1	1			
IMU Powered Up (verify)									-1	1			
SCS Powered Up (verify)									-1	1			
POT TK IN vlv - OPEN	842400	MISSION_TIME	352		Perform Pot Water Chlor			PotableTankInletRotary	0	1			
(chlorination not simulated yet)									-1	1			
													
Activate Primary Glycol Evaporator	843900	MISSION_TIME							-1	1	Activate Primary Evaporator		
													
Damp Rates	844200	MISSION_TIME							-1	0			
													
P51 IMU Orientation	845100	MISSION_TIME							-1	1	P51 IMU Orientation		
													
"Copy Maneuver PAD, State Vector, Target Load, Desired IMU Orientation, Entry PAD"	846900	MISSION_TIME		MCC Update					-1	0			
Uplink									-1	1	P27 Update		
V48E					Load DAP			DSKY V 4 8 E	1	1			
V24E								DSKY V 2 4 E	1	1			
11102E								DSKY 1 1 1 0 2 E	1	1			
01111E								DSKY 0 1 1 1 1 E	1	1			
PRO								DSKY P	1	1			
V21E								DSKY V 2 1 E	1	1			
Load CSM Weight (from Maneuver PAD)									-1	0			
PRO								DSKY P	1	1			
V24E								DSKY V 2 4 E	1	1			
Load SPS Gimbal Angles (from Maneuver PAD)									-1	0			
PRO								DSKY P	1	1			
V46E								DSKY V 4 6 E	1	1			
													
REPRESS PKG vlv - FILL (10 seconds)			326	Systems Checks	ECS CKS			OxygenRepressPackageRotary	0	1			
REPRESS PKG vlv - on	10	HIDDEN_DELAY						OxygenRepressPackageRotary	2	1			
ECS Monitor Check									-1	1	ECS Monitoring Check		
  EVAP H2O CONT PRIM - AUTO								EvapWaterControlPrimaryRotary	1	1			
  EVAP H2O CONT SEC - AUTO								EvapWaterControlSecondaryRotary	1	1			
  SUIT HT EXCH SEC GLY - FLOW								SuitHeatExchangerSecondaryGlycolRotary	0	1			
EPS Monitoring Check					EPS CKS				-1	1	EPS Monitoring Check		
SPS Monitoring Check					SPS CK				-1	1	SPS Monitoring Check		
