Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
COAS PWR - on			15	Pre CSM Separation			Panel 15	LeftCOASPowerSwitch	1	1			
V48E			DSKY					DSKY V 4 8 E	1	1			
V24E								DSKY V 2 4 E	1	1			
11102E								DSKY 1 1 1 0 2 E	1	1			
01111E								DSKY 0 1 1 1 1 E	1	1			
PRO								DSKY P	1	1			
PRO								DSKY P	1	1			
PRO								DSKY P	1	1			
V46E								DSKY V 4 6 E	1	1			
													
AUTO RCS A/C ROLL A1 - MNA			8	CSM Separation Prep	Auto RCS Activation		Panel 8	AcRollA1Switch	2	1			
AUTO RCS A/C ROLL C1 - MNB							Panel 8	AcRollC1Switch	0	1			
AUTO RCS A/C ROLL A2 - MNA							Panel 8	AcRollA2Switch	2	1			
AUTO RCS A/C ROLL C2 - MNB							Panel 8	AcRollC2Switch	0	1			
AUTO RCS B/D ROLL B1 - MNA							Panel 8	BdRollB1Switch	2	1			
AUTO RCS B/D ROLL D1 - MNB							Panel 8	BdRollD1Switch	0	1			
AUTO RCS B/D ROLL B2 - MNA							Panel 8	BdRollB2Switch	2	1			
AUTO RCS B/D ROLL D2 - MNB							Panel 8	BdRollD2Switch	0	1			
AUTO RCS PITCH A3 - MNB							Panel 8	PitchA3Switch	0	1			
AUTO RCS PITCH C3 - MNA							Panel 8	PitchC3Switch	2	1			
AUTO RCS PITCH A4 - MNA							Panel 8	PitchA4Switch	2	1			
AUTO RCS PITCH C4 - MNB							Panel 8	PitchC4Switch	0	1			
AUTO RCS YAW B3 - MNA							Panel 8	YawB3Switch	2	1			
AUTO RCS YAW D3 - MNB							Panel 8	YawD3Switch	0	1			
AUTO RCS YAW B4 - MNB							Panel 8	YawB4Switch	0	1			
AUTO RCS YAW D4 - MNA							Panel 8	YawD4Switch	2	1			
EMS FUNC - DV								EMSFunctionSwitch	1	1			
