Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
(change not necessary)	-1200	MISSION_TIME	1	Launch Preparation	Change Launch Azimuth (if necessary)				-1	1			
FDAI SEL - 1					Align GDC to IMU		Panel 1	FDAISelectSwitch	0	1			
FDAI SOURCE - ATT SET							Panel 1	FDAISourceSwitch	1	1			
ATT SET - IMU							Panel 1	FDAIAttSetSwitch	1	1			
ATT SET tw (3) null FDAI errors							Null FDAI Error Needles		-1	1			
ATT SET - GDC							Panel 1	FDAIAttSetSwitch	0	1			
GDC ALIGN pb - push							Panel 1	GDCAlignButton	1	1			
FDAI SOURCE - CMC							Panel 1	FDAISourceSwitch	2	1			
FDAI SEL - 1/2							Panel 1	FDAISelectSwitch	2	1			
AUTO RCS A/C ROLL A1 - OFF			8				Panel 8	AcRollA1Switch	1	1			
AUTO RCS A/C ROLL C1 - OFF							Panel 8	AcRollC1Switch	1	1			
AUTO RCS A/C ROLL A2 - OFF							Panel 8	AcRollA2Switch	1	1			
AUTO RCS A/C ROLL C2 - OFF							Panel 8	AcRollC2Switch	1	1			
AUTO RCS B/D ROLL B1 - MNA							Panel 8	BdRollB1Switch	2	1			
AUTO RCS B/D ROLL D1 - MNB							Panel 8	BdRollD1Switch	0	1			
AUTO RCS B/D ROLL B2 - MNA							Panel 8	BdRollB2Switch	2	1			
AUTO RCS B/D ROLL D2 - MNB							Panel 8	BdRollD2Switch	0	1			
AUTO RCS PITCH A3 - MNB							Panel 8	PitchA3Switch	0	1			
AUTO RCS PITCH C3 - MNA							Panel 8	PitchC3Switch	2	1			
AUTO RCS PITCH A4 - MNA							Panel 8	PitchA4Switch	2	1			
AUTO RCS PITCH C4 - MNB							Panel 8	PitchC4Switch	0	1			
AUTO RCS YAW B3 - MNA							Panel 8	YawB3Switch	2	1			
AUTO RCS YAW D3 - MNB							Panel 8	YawD3Switch	0	1			
AUTO RCS YAW B4 - MNB							Panel 8	YawB4Switch	0	1			
AUTO RCS YAW D4 - MNA							Panel 8	YawD4Switch	2	1			
DC IND sel - BAT C	-900	MISSION_TIME	3				Panel 3	DCIndicatorsRotary	8	1			
  DC VOLTS ind - 35-37.5 vdc									-1	1			
DC IND sel - MNA							Panel 3	DCIndicatorsRotary	3	1			
FDAI 1 - total att			1						-1	1			
"  R 152 deg, P 90 deg, Y 0 deg"									-1	1			
BMAG MODE ROLL - RATE 1							Panel 1	BMAGRollSwitch	0	1			
BMAG MODE PITCH - RATE 1							Panel 1	BMAGPitchSwitch	0	1			
BMAG MODE YAW - RATE 1							Panel 1	BMAGYawSwitch	0	1			
FDAI SCALE - 5/5							Panel 1	FDAIScaleSwitch	1	1			
RATE - HI							Panel 1	AttRateSwitch	1	1			
RHC PWR DIR 1 - MNA/MNB							Panel 1	RotPowerDirect1Switch	2	1			
RHC PWR DIR 2 - MNA/MNB							Panel 1	RotPowerDirect2Switch	2	1			
CMC MODE - FREE							Panel 1	CMCModeSwitch	0	1			
THC PWR - on (up)							Panel 1	TransContrSwitch	1	1			
S BD - OFF			6				Panel 6	RightSBandSwitch	1	1			
VHF AM - OFF			9				Panel 9	LeftVHFAMSwitch	1	1			
(voice check not simulated yet)									-1	1			
S BD - T/R			6				Panel 6	RightSBandSwitch	2	1			
VHF AM - T/R			9				Panel 9	LeftVHFAMSwitch	2	1			
SPS THRUST - NORM			1				Panel 1	SPSswitch	0	1			
dV THRUST A - OFF							Panel 1	dVThrust1Switch	0G	1			
dV THRUST B - OFF							Panel 1	dVThrust2Switch	0G	1			
a/Pc IND sw - a							Panel 1	LVSPSPcIndicatorSwitch	1	1			
EDS AUTO - on (up)			2				"Panel 2, EDS Switches"	EDSSwitch	1	1			
LV RATES sw - AUTO							Panel 2	LVRateAutoSwitch	1	1			
2 ENG OUT sw - AUTO							Panel 2	TwoEngineOutAutoSwitch	1	1			
RCS CMD - OFF								RCSCMDSwitch	0	1			
TVC SERVO PWR 1 - AC1/MNA			7					TVCServoPower1Switch	2	1			
TVC SERVO PWR 2 - AC2/MNB								TVCServoPower2Switch	0	1			
FC REACS VALVES - LATCH	-600	MISSION_TIME	3				"Panel 3, Fuel Cell Switches"	FCReacsValvesSwitch	0	1			
SEC COOL PUMP - OFF	-510	MISSION_TIME	2				Panel 2	SecCoolantLoopPumpSwitch	1	1			
LV ENG lts - on	-240	MISSION_TIME	1				"8 lts for Apollo 7, 5 lts for others"		-1	1			
Verify P02									-1	1			
Key V75 (do NOT key ENTR)			DSKY					DSKY V 7 5	1	1			
TAPE RCDR FWD - FWD	-180	MISSION_TIME	3				"Panel 3, Comm Switches"	TapeRecorderForwardSwitch	2	1			
TAPE MOTION tb - gray									-1	1			
PRIM GLY TO RAD - BYP (pull)	-135	MISSION_TIME	325				Panel 325	GlycolToRadiatorsLever	0	1			
   PRIM GLY DISCH PRESS ind - 37-50 psi			2						-1	1			
   PRIM ACCUM QTY ind - 25-50%									-1	1			
MN BUS TIE BAT A/C - on (up)	-75	MISSION_TIME	5				Panel 5	MainBusTieBatAcSwitch	2	1			
MN BUS TIE BAT B/C - on (up)							Panel 5	MainBusTieBatBcSwitch	2	1			
PAD COM - OFF	-60	MISSION_TIME	9				Panel 9	LeftPadCommSwitch	1	1			
PAD COM - OFF			6				Panel 6	RightPadCommSwitch	1	1			
"GDC ALIGN pb - push, hold"	-45	MISSION_TIME	1				Panel 1	GDCAlignButton	1H	1			
  FDAI 2 total att - no motion	5	HIDDEN_DELAY	2						-1	1			
GDC ALIGN pb - rel			1					GDCAlignButton	0	1			
Ignition	-9	MISSION_TIME		BOOST					-1	1			
LV ENG lts - out	-1	MISSION_TIME	1						-1	1			
LIFT OFF lt - on & NO AUTO ABORT lt - out	0	MISSION_TIME							-1	1			
EVNT TMR & MSN TMR ind resets & starts counting up									-1	1			
Verify P11									-1	1			
Roll & Pitch prog - report	12	MISSION_TIME							-1	1			
Roll prog - complete	40	MISSION_TIME							-1	1			
PRPLNT DUMP - RCS CMD	61	MISSION_TIME					Panel 2	PropDumpAutoSwitch	0	1			
Mode IB - report									-1	1			
Mon a/Pc ind to T +02:00			1						-1	1			
CAB PRESS ind - starts decr			2						-1	1			
MAX Q	77	MISSION_TIME							-1	1			
Mode IC - report	110	MISSION_TIME							-1	1			
EDS AUTO - OFF	114	MISSION_TIME						EDSSwitch	0	1			
2 ENG OUT sw - OFF								TwoEngineOutAutoSwitch	0	1			
LV RATES sw - OFF								LVRateAutoSwitch	0	1			
a/Pc IND sw - Pc			1				Panel 1	LVSPSPcIndicatorSwitch	0	1			
CECO (LV ENG 5-8 lts - on)	143	MISSION_TIME							-1	1			
LIFT OFF lt - out									-1	1			
OECO (LV ENG 1-4 lts - on)	0	SECOND_STAGE_STAGING							-1	1			
All eng lts - out									-1	1			
LV ENG 1 lt - on									-1	1			
All eng lts - out									-1	1			
Key V82E								DSKY V 8 2 E	1	1			
Key N62E								DSKY N 6 2 E	1	1			
GLY EVAP STM AUTO - AUTO			2					GlycolEvapSteamPressAutoManSwitch	1	1			
GLY EVAP H2O FLOW - AUTO								GlycolEvapH2oFlowSwitch	2	1			
TWR JETT 1 - on (up)	166	MISSION_TIME						TowerJett1Switch	2	1			
TWR JETT 2 - on (up)								TowerJett2Switch	2	1			
TWR JETT - report									-1	1			
TWR JETT 1 - off (guarded)								TowerJett1Switch	1G	1			
TWR JETT 2 - off (guarded)								TowerJett2Switch	1G	1			
Mode II - report									-1	1			
MAN ATT PITCH - RATE CMD			1				Panel 1	ManualAttPitchSwitch	1	1			
LV IND/GPI sw - GPI	360	MISSION_TIME						LVFuelTankPressIndicatorSwitch	0	1			
GMBL MOT P1 - START							Panel 1	Pitch1Switch	2	1			
GMBL MOT Y1 - START							Panel 1	Yaw1Switch	2	1			
GMBL MOT P2 - START							Panel 1	Pitch2Switch	2	1			
GMBL MOT Y2 - START							Panel 1	Yaw2Switch	2	1			
LV IND/GPI sw - SII/SIVB								LVFuelTankPressIndicatorSwitch	1	1			
Mode IV - report	567	MISSION_TIME							-1	1			
"Read VI, H dot, H pad"	0	EARTH_ORBIT_INSERTION	DSKY						-1	1			
KEY REL								DSKY K	1	1			
"  Read Splash err, Hp, TFF"									-1	1			
Key V37E 00E	2	HIDDEN_DELAY						DSKY V 3 7 E 0 0 E	1	1			
V66E	2	HIDDEN_DELAY					Set CSM state vector into LM state vector	DSKY V 6 6 E	1	1			
V48E					Start DAP		Start DAP data load	DSKY V 4 8 E	1	1			
V24E								DSKY V 2 4 E	1	1			
31102E							"CSM + S-IVB, A/C + B/D for X trans, dead band 0.5 deg, rate 0.5 deg"	DSKY 3 1 1 0 2 E	1	1			
01111E							"B/D roll, all quads enabled"	DSKY 0 1 1 1 1 E	1	1			
PRO								DSKY P	1	1			
PRO	2	HIDDEN_DELAY						DSKY P	1	1			
PRO	2	HIDDEN_DELAY						DSKY P	1	1			
V46E							Activate DAP	DSKY V 4 6 E	1	1			
V83E					Check rendezvous parameter		Request rendezvous parameter display	DSKY V 8 3 E	1	1			
  Check R1 = R2 = 0	10	HIDDEN_DELAY					"Range, range rate of S-IVB"		-1	1			
PRO								DSKY P	1	1			
GMBL MOT P1 - OFF			1	Postorbital Insertion Check			Panel 1	Pitch1Switch	0	1			
GMBL MOT Y1 - OFF							Panel 1	Yaw1Switch	0	1			
GMBL MOT P2 - OFF							Panel 1	Pitch2Switch	0	1			
GMBL MOT Y2 - OFF							Panel 1	Yaw2Switch	0	1			
MN BUS TIE BAT A/C - OFF			5					MainBusTieBatAcSwitch	0	1			
MN BUS TIE BAT B/C - OFF								MainBusTieBatBcSwitch	0	1			
dV THRUST A - OFF			1				Panel 1	dVThrust1Switch	0G	1			
dV THRUST B - OFF							Panel 1	dVThrust2Switch	0G	1			
EMS FUNC - OFF							"Panel 1, EMS"	EMSFunctionSwitch	0	1			
THC PWR - OFF							Panel 1	TransContrSwitch	0	1			
RHC PWR DIR 1 - OFF							Panel 1	RotPowerDirect1Switch	1	1			
RHC PWR DIR 2 - OFF							Panel 1	RotPowerDirect2Switch	1	1			
BMAG MODE ROLL - RATE 2							Panel 1	BMAGRollSwitch	2	1			
BMAG MODE PITCH - RATE 2							Panel 1	BMAGPitchSwitch	2	1			
BMAG MODE YAW - RATE 2							Panel 1	BMAGYawSwitch	2	1			
ELS AUTO - MAN							Panel 1	ELSAutoSwitch	0	1			
CM RCS LOGIC - OFF							Panel 1	CMRCSLogicSwitch	0	1			
cb ELS BAT A - open			8					ELSBatACircuitBraker	0	1			
cb ELS BAT B - open								ELSBatBCircuitBraker	0	1			
SECS PYRO ARM A - SAFE							Panel 8	PyroArmASwitch	0	1			
SECS PYRO ARM B - SAFE							Panel 8	PyroArmBSwitch	0	1			
SECS LOGIC 1 - off							Panel 8	SECSLogic1Switch	0	1			
SECS LOGIC 2 - off							Panel 8	SECSLogic2Switch	0	1			
cb SECS ARM A BAT A - open							Panel 8	SECSArmBatACircuitBraker	0	1			
cb SECS ARM B BAT B - open							Panel 8	SECSArmBatBCircuitBraker	0	1			
cb DIRECT ULLAGE MNA - open								DirectUllMnACircuitBraker	0	1			
cb DIRECT ULLAGE MNB - open								DirectUllMnBCircuitBraker	0	1			
AUTO RCS A/C ROLL A1 - OFF							Panel 8	AcRollA1Switch	1	1			
AUTO RCS A/C ROLL C1 - OFF							Panel 8	AcRollC1Switch	1	1			
AUTO RCS A/C ROLL A2 - OFF							Panel 8	AcRollA2Switch	1	1			
AUTO RCS A/C ROLL C2 - OFF							Panel 8	AcRollC2Switch	1	1			
AUTO RCS B/D ROLL B1 - OFF							Panel 8	BdRollB1Switch	1	1			
AUTO RCS B/D ROLL D1 - OFF							Panel 8	BdRollD1Switch	1	1			
AUTO RCS B/D ROLL B2 - OFF							Panel 8	BdRollB2Switch	1	1			
AUTO RCS B/D ROLL D2 - OFF							Panel 8	BdRollD2Switch	1	1			
AUTO RCS PITCH A3 - OFF							Panel 8	PitchA3Switch	1	1			
AUTO RCS PITCH C3 - OFF							Panel 8	PitchC3Switch	1	1			
AUTO RCS PITCH A4 - OFF							Panel 8	PitchA4Switch	1	1			
AUTO RCS PITCH C4 - OFF							Panel 8	PitchC4Switch	1	1			
AUTO RCS YAW B3 - OFF							Panel 8	YawB3Switch	1	1			
AUTO RCS YAW D3 - OFF							Panel 8	YawD3Switch	1	1			
AUTO RCS YAW B4 - OFF							Panel 8	YawB4Switch	1	1			
AUTO RCS YAW D4 - OFF							Panel 8	YawD4Switch	1	1			
EDS PWR - OFF			7				Panel 7	EDSPowerSwitch	0	1			
TVC SERVO PWR 1 - OFF							Panel 7	TVCServoPower1Switch	1	1			
