Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
CSM MIN DEAD BAND And ATT HOLD									-1	0			
ATT/TRANSL - 4 JETS								ATTTranslSwitch	1	1			
Verify QUAD TEMP > 120 deg									-1	0			
SYS A&B QUAD ISOL (8) - tb-gray									-1	1			
ATTITUDE CONTROL ROLL - MODE CONT								RollSwitch	2	1			
ATTITUDE CONTROL PITCH - MODE CONT								PitchSwitch	2	1			
ATTITUDE CONTROL YAW - MODE CONT								YawSwitch	2	1			
MODE CONT PGNS - ATT HOLD								ModeControlPGNSSwitch	1	1			
MODE CONT AGS - ATT HOLD								ModeControlAGSSwitch	1	1			
													
V48E					Load DAP		Start DAP data load	DSKY V 4 8 E	1	1			
V21E								DSKY V 2 1 E	1	1			
"A = 1 If First Powerup, 0 If Second Powerup"									-1	0			
2012E								DSKY 2 0 1 2 E	1	1			
PRO								DSKY P	1	1			
PRO	2	HIDDEN_DELAY						DSKY P	1	1			
V34E								DSKY V 3 4 E	1	1			
V37E 00E	5	HIDDEN_DELAY						DSKY V 3 7 E 0 0 E	1	1			
													
V77E								DSKY V 7 7 E	1	1			
V15 N01E								DSKY V 1 5 N 0 1 E	1	1			
42E								DSKY 4 2 E	1	1			
													
 Enable Orbiter Rotation Mode (Numpad /)									-1	0			
CDR ACA ROLL RIGHT									-1	0			
 R3=00052									-1	0			
CDR ACA ROLL LEFT									-1	0			
 R3=77726									-1	0			
CDR ACA PITCH UP									-1	0			
 R1=00052									-1	0			
CDR ACA PITCH DN									-1	0			
 R1=77726									-1	0			
CDR ACA YAW RIGHT									-1	0			
 R2=77726									-1	0			
CDR ACA YAW LEFT									-1	0			
 R2=00052									-1	0			
													
V11 N10E								DSKY V 1 1 N 1 0 E	1	1			
5E								DSKY 5 E	1	1			
CDR ACA ROLL RIGHT									-1	0			
 R1=00245									-1	0			
CDR ACA ROLL LEFT									-1	0			
 R1=00132									-1	0			
CDR ACA PITCH UP									-1	0			
 R1=00226									-1	0			
CDR ACA PITCH DN									-1	0			
 R1=00151									-1	0			
 Enable Orbiter Translation Mode (Numpad /)									-1	0			
CDR TTCA UP									-1	0			
 R1=00252									-1	0			
CDR TTCA DN									-1	0			
 R1=00125									-1	0			
													
ENTER								DSKY E	1	1			
6E								DSKY 6 E	1	1			
 Enable Orbiter Rotation Mode (Numpad /)									-1	0			
CDR ACA YAW RIGHT									-1	0			
 R1=00252									-1	0			
CDR ACA YAW LEFT									-1	0			
 R1=00125									-1	0			
 Enable Orbiter Translation Mode (Numpad /)									-1	0			
CDR TTCA RIGHT									-1	0			
 R1=00220									-1	0			
CDR TTCA LEFT									-1	0			
 R1=00140									-1	0			
CDR TTCA FWD									-1	0			
 R1=00011									-1	0			
CDR TTCA AFT									-1	0			
 R1=00006									-1	0			
													
V76E								DSKY V 7 6 E	1	1			
V11 N10E								DSKY V 1 1 N 1 0 E	1	1			
31E								DSKY 3 1 E	1	1			
 R1=67777									-1	0			
 Enable Orbiter Rotation Mode (Numpad /)									-1	0			
CDR ACA ROLL RIGHT									-1	0			
 R1=27757									-1	0			
CDR ACA ROLL LEFT									-1	0			
 R1=27737									-1	0			
CDR ACA PITCH UP									-1	0			
 R1=27776									-1	0			
CDR ACA PITCH DN									-1	0			
 R1=27775									-1	0			
CDR ACA YAW RIGHT									-1	0			
 R1=27767									-1	0			
CDR ACA YAW LEFT									-1	0			
 R1=27773									-1	0			
													
MODE CONT PGNS - AUTO								ModeControlPGNSSwitch	2	1			
MODE CONT AGS - AUTO								ModeControlAGSSwitch	2	1			
 R1=57777									-1	0			
													
													
													
													
													
													
													
													
													
													
													
													
													
													
