Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
ORDEAL LTG - OFF								ORDEALLightingSwitch	1	1			
													
MASTER ARM - ON								EDMasterArm	1	1			
S-BAND T/R (CDR) - OFF								CDRAudSBandSwitch	1	1			
RELAY (CDR) - OFF								CDRAudRelaySwitch	0	1			
													
GUID CONT - PGNS								GuidContSwitch	1	1			
THR CONT - AUTO								THRContSwitch	1	1			
MAN THROT - CDR								MANThrotSwitch	1	1			
ENG ARM - OFF								EngineArmSwitch	1	1			
													
SYS A&B ASC FUEL & ASC OXID - tb(4) - bp									-1	1			
SYS A&B THRUSTER PAIR QUADS - tb(8) - gray									-1	1			
CRSFD - tb - bp									-1	1			
SYS A&B MAIN SOV - tb(2) - gray									-1	1			
ATTITUDE MON (LMP) - AGS								RightAttitudeMonSwitch	0	1			
GLYCOL - PUMP 1			2					GlycolRotary	1	1			
O2/H2O QTY MON - C/W RESET								QtyMonRotary	0	1			
													
ATTITUDE CONTROL ROLL - MODE CONT								RollSwitch	2	1			
ATTITUDE CONTROL PITCH - MODE CONT								PitchSwitch	2	1			
ATTITUDE CONTROL YAW - MODE CONT								YawSwitch	2	1			
MODE CONT PGNS - ATT HOLD								ModeControlPGNSSwitch	1	1			
MODE CONT AGS - ATT HOLD								ModeControlAGSSwitch	1	1			
RCS A/B-2 QUAD 1 - AUTO								RCSSysQuad1Switch	2	1			
RCS A/B-2 QUAD 2 - AUTO								RCSSysQuad2Switch	2	1			
RCS A/B-2 QUAD 3 - AUTO								RCSSysQuad3Switch	2	1			
RCS A/B-2 QUAD 4 - AUTO								RCSSysQuad4Switch	2	1			
EXTERIOR LTG - TRACK								ExteriorLTGSwitch	0	1			
													
ACA/4 JET (CDR) - ENABLE			4					LeftACA4JetSwitch	1	1			
ACA/4 JET (LMP) - ENABLE								RightACA4JetSwitch	1	1			
TTCA/TRANSL (CDR) - ENABLE								LeftTTCATranslSwitch	1	1			
TTCA/TRANSL (LMP) - ENABLE								RightTTCATranslSwitch	1	1			
													
INV - 2								EPSInverterSwitch	2	1			
Ascent Power Bat 5 Backup - On (tb-gray)								ASCBat5CDRSwitch	2	1			
Ascent Power Bat 6 Backup - On (tb-gray)								ASCBat6SESwitch	2	1			
Ascent Power Bat 5 Normal - Off/Reset (tb-bp)								ASCBat5SESwitch	0	1			
Ascent Power Bat 6 Normal - Off/Reset (tb-bp)								ASCBat6CDRSwitch	0	1			
													
S-BAND T/R (LMP) - OFF								LMPAudSBandSwitch	1	1			
RELAY (LMP) - OFF								LMPAudRelaySwitch	0	1			
													
S-BAND: MODULATE - PM								SBandModulateSwitch	1	1			
S-BAND: XMTR/RCVR - PRIM								SBandXCvrSelSwitch	2	1			
S-BAND: PWR AMPL - PRIM								SBandPASelSwitch	2	1			
S-BAND: VOICE - OFF								SBandVoiceSwitch	1	1			
S-BAND: PCM - PCM								SBandPCMSwitch	2	1			
S-BAND: RANGE - RANGE								SBandRangeSwitch	2	1			
TELEMETRY: BIOMED - OFF								TLMBiomedSwtich	1	1			
TELEMETRY: BITRATE - HI								TLMBitrateSwitch	2	1			
RECORDER - OFF tb-bp								TapeRecorderSwitch	0	1			
S-BAND ANT - FWD								Panel12SBandAntSelKnob	0	1			
													
SUIT GAS DIVERTER - PULL/EGRESS								SuitGasDiverterSwitch	0	1			
CABIN REPRESS - CLOSE								CabinRepressValveSwitch	2	1			
PLSS FILL - CLOSE								PLSSFillValve	1	1			
DES O2 - CLOSE								DESO2Valve	1	1			
ASC O2 1 - CLOSE								ASCO2Valve1	1	1			
ASC O2 2 - OPEN								ASCO2Valve2	0	1			
SUIT ISOL vlv (CDR) - SUIT DISC								CDRSuitIsolValve	1	1			
SUIT CIRCUIT RELIEF vlv - AUTO								SuitCircuitReliefValveSwitch	1	1			
CABIN GAS RETURN - EGRESS								CabinGasReturnValveSwitch	2	1			
													
OVHD CABIN DUMP VALVE - AUTO								UpperReliefValve	1	1			
FWD CABIN DUMP VALVE - AUTO								ForwardReliefValve	1	1			
													
LMP To CSM ECS									-1	1	LMP To CSM ECS		
Switch to CM									-1	0			
													
VHF A XMTR - OFF								VHFAVoiceSwitch	1	1			
VHF A RCVR - OFF								VHFARcvrSwtich	0	1			
VHF B XMTR - OFF								VHFBVoiceSwitch	1	1			
VHF B RCVR - OFF								VHFBRcvrSwtich	0	1			
													
PRESS REG A - EGRESS								PressRegAValve	0	1			
PRESS REG B - EGRESS								PressRegBValve	0	1			
													
V37E 00E								DSKY V 3 7 E 0 0 E	1	1			
Perform AGS Update									-1	1	AGS Update		
400+3	32	HIDDEN_DELAY	DEDA		AGS/PGNS Align			DEDA C 4 0 0 + 3 0 0 0 0 E	1	1			
400R (00000)			DEDA					DEDA C 4 0 0 R	1	1			
400+1					GUIDANCE STEERING			DEDA C 4 0 0 + 1 0 0 0 0 E	1	1			
267R					Total dV			DEDA C 2 6 7 R	1	1			
V37E 42E								DSKY V 3 7 E 4 2 E	1	1			
  F 50 18 Request MNVR to FDAI RPY Angles	5	HIDDEN_DELAY							-1	1			
ENTER								DSKY E	1	1			
Switch to CM									-1	0			
													
Verify Attitude & CSM Min Deadband									-1	0			
V37E 00E								DSKY V 3 7 E 0 0 E	1	1			
MODE CONT PGNS - AUTO								ModeControlPGNSSwitch	2	1			
MODE CONT AGS - AUTO								ModeControlAGSSwitch	2	1			
													
SYS A ASC FEED 2 - CLOSE				Open System B APS Interconnect				RCSAscFeed2ASwitch	0	1			Procedures read up different than the checklist
SYS B ASC FEED 2 - OPEN								RCSAscFeed2BSwitch	2	1			
SYS A MAIN SOV - OPEN								RCSMainSOVASwitch	2	1			
SYS B MAIN SOV - CLOSE								RCSMainSOVBSwitch	0	1			
													
