Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
FUEL & OXID VENT (2) - tb-gray									-1	1			
LDG GEAR DEPLOY - tb-bp									-1	1			
ASC He REG 1&2 - tb-gray									-1	1			
DES He REG 1 - tb-gray									-1	1			
DES He REG 1 - tb-bp									-1	1			
SYS A&B ASC FUEL & OXID (4) - tb-bp									-1	1			
SYS A&B QUADS (8) - tb-gray									-1	1			
CRSFD - tb-bp									-1	1			
SYS A&B MAIN SOV - tb-gray									-1	1			
RECORDER - OFF - tb-bp									-1	1			
